COD_TOURNEY_ID,DES_TOURNEY_NAME,DES_TOURNEY_LEVEL,NUM_TOURNEY_DRAW_SIZE,DES_TOURNEY_SURFACE,FLAG_TOURNEY_IS_INDOOR,REF_YEAR,DATE_INGESTION
1990-605,Tour Finals,F,8.0,Carpet,True,1990,2026-08-22
1990-741,Manchester,A,32.0,Grass,False,1990,2026-08-22
1991-201,Guaruja,A,32.0,Hard,False,1991,2026-08-22
1991-215,Buzios,A,32.0,Hard,False,1991,2026-08-22
1991-224,Schenectady,A,32.0,Hard,False,1991,2026-08-22
1991-237,Guaruja,A,32.0,Hard,False,1991,2026-08-22
1991-240,Sao Paulo,A,32.0,Hard,False,1991,2026-08-22
1991-301,Auckland,A,32.0,Hard,False,1991,2026-08-22
1991-305,Nice,A,32.0,Clay,False,1991,2026-08-22
1991-306,Genova,A,32.0,Clay,False,1991,2026-08-22
1991-308,Munich,A,32.0,Clay,False,1991,2026-08-22
1991-309,Madrid,A,32.0,Clay,False,1991,2026-08-22
1991-310,Florence,A,32.0,Clay,False,1991,2026-08-22
1991-311,Queen's Club,A,56.0,Grass,False,1991,2026-08-22
1991-312,Bologna,A,32.0,Clay,False,1991,2026-08-22
1991-314,Gstaad,A,32.0,Clay,False,1991,2026-08-22
1991-315,Newport,A,32.0,Grass,False,1991,2026-08-22
1991-316,Bastad,A,32.0,Clay,False,1991,2026-08-22
1991-317,Hilversum,A,32.0,Clay,False,1991,2026-08-22
1991-319,Kitzbuhel,A,48.0,Clay,False,1991,2026-08-22
1991-321,Stuttgart Outdoor,A,48.0,Clay,False,1991,2026-08-22
1991-322,Geneva,A,32.0,Clay,False,1991,2026-08-22
1991-323,Bordeaux,A,32.0,Hard,False,1991,2026-08-22
1991-325,Palermo,A,32.0,Clay,False,1991,2026-08-22
1991-326,Brisbane,A,32.0,Hard,False,1991,2026-08-22
1991-327,Toulouse,A,32.0,Hard,False,1991,2026-08-22
1991-328,Basel,A,32.0,Hard,False,1991,2026-08-22
1991-329,Tokyo Outdoor,A,56.0,Hard,False,1991,2026-08-22
1991-330,Tel Aviv,A,32.0,Hard,False,1991,2026-08-22
1991-336,Hong Kong,A,32.0,Hard,False,1991,2026-08-22
1991-337,Vienna,A,32.0,Carpet,True,1991,2026-08-22
1991-338,Sydney Outdoor,A,32.0,Hard,False,1991,2026-08-22
1991-339,Adelaide,A,32.0,Hard,False,1990,2026-08-22
1991-348,Berlin,A,32.0,Carpet,True,1991,2026-08-22
1991-352,Paris Masters,M,48.0,Carpet,True,1991,2026-08-22
1991-354,Wellington,A,32.0,Hard,False,1990,2026-08-22
1991-357,Stuttgart Indoor,A,32.0,Carpet,True,1991,2026-08-22
1991-367,Athens,A,32.0,Clay,False,1991,2026-08-22
1991-375,Lyon,A,32.0,Carpet,True,1991,2026-08-22
1991-379,Prague,A,32.0,Clay,False,1991,2026-08-22
1991-401,Philadelphia,A,48.0,Carpet,True,1991,2026-08-22
1991-402,Memphis,A,48.0,Hard,False,1991,2026-08-22
1991-403,Miami Masters,M,96.0,Hard,False,1991,2026-08-22
1991-404,Indian Wells Masters,M,56.0,Hard,False,1991,2026-08-22
1991-406,Brussels,A,32.0,Carpet,True,1991,2026-08-22
1991-407,Rotterdam,A,32.0,Carpet,True,1991,2026-08-22
1991-408,Milan,A,32.0,Carpet,True,1991,2026-08-22
1991-409,Orlando,A,32.0,Hard,False,1991,2026-08-22
1991-410,Monte Carlo Masters,M,56.0,Clay,False,1991,2026-08-22
1991-411,Chicago,A,32.0,Carpet,True,1991,2026-08-22
1991-414,Hamburg Masters,M,56.0,Clay,False,1991,2026-08-22
1991-416,Rome Masters,M,64.0,Clay,False,1991,2026-08-22
1991-418,Washington,A,56.0,Hard,False,1991,2026-08-22
1991-419,Indianapolis,A,56.0,Hard,False,1991,2026-08-22
1991-420,New Haven,A,56.0,Hard,False,1991,2026-08-22
1991-421,Canada Masters,M,56.0,Hard,False,1991,2026-08-22
1991-422,Cincinnati Masters,M,56.0,Hard,False,1991,2026-08-22
1991-423,Los Angeles,A,32.0,Hard,False,1991,2026-08-22
1991-424,San Francisco,A,32.0,Carpet,True,1991,2026-08-22
1991-425,Barcelona,A,56.0,Clay,False,1991,2026-08-22
1991-427,Sydney Indoor,A,48.0,Hard,True,1991,2026-08-22
1991-428,Tokyo Indoor,A,48.0,Carpet,True,1991,2026-08-22
1991-429,Stockholm Masters,M,48.0,Carpet,True,1991,2026-08-22
1991-430,Birmingham,A,32.0,Carpet,True,1991,2026-08-22
1991-434,Seoul,A,32.0,Hard,False,1991,2026-08-22
1991-436,Charlotte,A,32.0,Clay,False,1991,2026-08-22
1991-438,Moscow,A,32.0,Carpet,True,1991,2026-08-22
1991-439,Umag,A,32.0,Clay,False,1991,2026-08-22
1991-440,Rosmalen,A,32.0,Grass,False,1991,2026-08-22
1991-441,Long Island,A,32.0,Hard,False,1991,2026-08-22
1991-456,Singapore,A,32.0,Hard,False,1991,2026-08-22
1991-463,Brasilia,A,48.0,Carpet,True,1991,2026-08-22
1991-468,Estoril,A,32.0,Clay,False,1991,2026-08-22
1991-475,San Marino,A,32.0,Clay,False,1991,2026-08-22
1991-481,Copenhagen,A,32.0,Carpet,True,1991,2026-08-22
1991-520,Roland Garros,G,128.0,Clay,False,1991,2026-08-22
1991-540,Wimbledon,G,128.0,Grass,False,1991,2026-08-22
1991-560,US Open,G,128.0,Hard,False,1991,2026-08-22
1991-580,Australian Open,G,128.0,Hard,False,1991,2026-08-22
1991-604,Grand Slam Cup,A,16.0,Carpet,True,1991,2026-08-22
1991-605,Tour Finals,F,8.0,Carpet,True,1991,2026-08-22
1991-717,Tampa,A,32.0,Clay,False,1991,2026-08-22
1991-741,Manchester,A,32.0,Grass,False,1991,2026-08-22
1992-201,Maceio,A,32.0,Clay,False,1992,2026-08-22
1992-215,Buzios,A,32.0,Hard,False,1992,2026-08-22
1992-224,Schenectady,A,32.0,Hard,False,1992,2026-08-22
1992-237,Guaruja,A,32.0,Hard,False,1992,2026-08-22
1992-240,Sao Paulo,A,32.0,Hard,False,1992,2026-08-22
1992-301,Auckland,A,32.0,Hard,False,1992,2026-08-22
1992-305,Nice,A,32.0,Clay,False,1992,2026-08-22
1992-306,Genova,A,32.0,Clay,False,1992,2026-08-22
1992-308,Munich,A,32.0,Clay,False,1992,2026-08-22
1992-309,Madrid,A,32.0,Clay,False,1992,2026-08-22
1992-310,Florence,A,32.0,Clay,False,1992,2026-08-22
1992-311,Queen's Club,A,56.0,Grass,False,1992,2026-08-22
1992-312,Bologna,A,32.0,Clay,False,1992,2026-08-22
1992-314,Gstaad,A,32.0,Clay,False,1992,2026-08-22
1992-315,Newport,A,32.0,Grass,False,1992,2026-08-22
1992-316,Bastad,A,32.0,Clay,False,1992,2026-08-22
1992-317,Hilversum,A,32.0,Clay,False,1992,2026-08-22
1992-319,Kitzbuhel,A,48.0,Clay,False,1992,2026-08-22
1992-321,Stuttgart Outdoor,A,48.0,Clay,False,1992,2026-08-22
1992-322,Cologne,A,32.0,Clay,False,1992,2026-08-22
1992-323,Bordeaux,A,32.0,Clay,False,1992,2026-08-22
1992-325,Palermo,A,32.0,Clay,False,1992,2026-08-22
1992-326,Brisbane,A,32.0,Hard,False,1992,2026-08-22
1992-327,Toulouse,A,32.0,Hard,False,1992,2026-08-22
1992-328,Basel,A,32.0,Hard,False,1992,2026-08-22
1992-329,Tokyo Outdoor,A,56.0,Hard,False,1992,2026-08-22
1992-330,Tel Aviv,A,32.0,Hard,False,1992,2026-08-22
1992-336,Hong Kong,A,32.0,Hard,False,1992,2026-08-22
1992-337,Vienna,A,32.0,Carpet,True,1992,2026-08-22
1992-338,Sydney Outdoor,A,32.0,Hard,False,1992,2026-08-22
1992-339,Adelaide,A,32.0,Hard,False,1991,2026-08-22
1992-348,Bolzano,A,32.0,Carpet,True,1992,2026-08-22
1992-352,Paris Masters,M,48.0,Carpet,True,1992,2026-08-22
1992-354,Wellington,A,32.0,Hard,False,1991,2026-08-22
1992-357,Stuttgart Indoor,A,32.0,Carpet,True,1992,2026-08-22
1992-360,Casablanca,A,32.0,Clay,False,1992,2026-08-22
1992-367,Athens,A,32.0,Clay,False,1992,2026-08-22
1992-375,Lyon,A,32.0,Carpet,True,1992,2026-08-22
1992-379,Prague,A,32.0,Clay,False,1992,2026-08-22
1992-401,Philadelphia,A,48.0,Carpet,True,1992,2026-08-22
1992-402,Memphis,A,48.0,Hard,False,1992,2026-08-22
1992-403,Miami Masters,M,96.0,Hard,False,1992,2026-08-22
1992-404,Indian Wells Masters,M,56.0,Hard,False,1992,2026-08-22
1992-406,Brussels,A,32.0,Carpet,True,1992,2026-08-22
1992-407,Rotterdam,A,32.0,Carpet,True,1992,2026-08-22
1992-408,Milan,A,32.0,Carpet,True,1992,2026-08-22
1992-409,Atlanta,A,32.0,Clay,False,1992,2026-08-22
1992-410,Monte Carlo Masters,M,56.0,Clay,False,1992,2026-08-22
1992-414,Hamburg Masters,M,56.0,Clay,False,1992,2026-08-22
1992-416,Rome Masters,M,64.0,Clay,False,1992,2026-08-22
1992-418,Washington,A,56.0,Hard,False,1992,2026-08-22
1992-419,Indianapolis,A,56.0,Hard,False,1992,2026-08-22
1992-420,New Haven,A,56.0,Hard,False,1992,2026-08-22
1992-421,Canada Masters,M,56.0,Hard,False,1992,2026-08-22
1992-422,Cincinnati Masters,M,56.0,Hard,False,1992,2026-08-22
1992-423,Los Angeles,A,32.0,Hard,False,1992,2026-08-22
1992-424,San Francisco,A,32.0,Hard,False,1992,2026-08-22
1992-425,Barcelona,A,56.0,Clay,False,1992,2026-08-22
1992-426,Johannesburg,A,32.0,Hard,False,1992,2026-08-22
1992-427,Sydney Indoor,A,48.0,Hard,True,1992,2026-08-22
1992-428,Tokyo Indoor,A,48.0,Carpet,True,1992,2026-08-22
1992-429,Stockholm Masters,M,48.0,Carpet,True,1992,2026-08-22
1992-430,Antwerp,A,32.0,Carpet,True,1992,2026-08-22
1992-433,Scottsdale,A,32.0,Hard,False,1992,2026-08-22
1992-434,Seoul,A,32.0,Hard,False,1992,2026-08-22
1992-436,Charlotte,A,32.0,Clay,False,1992,2026-08-22
1992-438,Moscow,A,32.0,Carpet,True,1992,2026-08-22
1992-439,Umag,A,32.0,Clay,False,1992,2026-08-22
1992-440,Rosmalen,A,32.0,Grass,False,1992,2026-08-22
1992-441,Long Island,A,32.0,Hard,False,1992,2026-08-22
1992-456,Singapore,A,32.0,Hard,False,1992,2026-08-22
1992-457,Taipei,A,32.0,Carpet,True,1992,2026-08-22
1992-468,Estoril,A,32.0,Clay,False,1992,2026-08-22
1992-475,San Marino,A,32.0,Clay,False,1992,2026-08-22
1992-481,Copenhagen,A,32.0,Carpet,True,1992,2026-08-22
1992-520,Roland Garros,G,128.0,Clay,False,1992,2026-08-22
1992-540,Wimbledon,G,128.0,Grass,False,1992,2026-08-22
1992-560,US Open,G,128.0,Hard,False,1992,2026-08-22
1992-580,Australian Open,G,128.0,Hard,False,1992,2026-08-22
1992-604,Grand Slam Cup,A,16.0,Carpet,True,1992,2026-08-22
1992-605,Tour Finals,F,8.0,Carpet,True,1992,2026-08-22
1992-717,Tampa,A,32.0,Clay,False,1992,2026-08-22
1992-741,Manchester,A,32.0,Grass,False,1992,2026-08-22
1993-224,Schenectady,A,32.0,Hard,False,1993,2026-08-22
1993-240,Sao Paulo,A,32.0,Clay,False,1993,2026-08-22
1993-301,Auckland,A,32.0,Hard,False,1993,2026-08-22
1993-305,Nice,A,32.0,Clay,False,1993,2026-08-22
1993-306,Genova,A,32.0,Clay,False,1993,2026-08-22
1993-308,Munich,A,32.0,Clay,False,1993,2026-08-22
1993-309,Madrid,A,32.0,Clay,False,1993,2026-08-22
1993-310,Florence,A,32.0,Clay,False,1993,2026-08-22
1993-311,Queen's Club,A,56.0,Grass,False,1993,2026-08-22
1993-312,Bologna,A,32.0,Clay,False,1993,2026-08-22
1993-314,Gstaad,A,32.0,Clay,False,1993,2026-08-22
1993-315,Newport,A,32.0,Grass,False,1993,2026-08-22
1993-316,Bastad,A,32.0,Clay,False,1993,2026-08-22
1993-317,Hilversum,A,32.0,Clay,False,1993,2026-08-22
1993-319,Kitzbuhel,A,48.0,Clay,False,1993,2026-08-22
1993-321,Stuttgart Outdoor,A,56.0,Clay,False,1993,2026-08-22
1993-323,Bordeaux,A,32.0,Hard,False,1993,2026-08-22
1993-325,Palermo,A,32.0,Clay,False,1993,2026-08-22
1993-326,Kuala Lumpur-2,A,32.0,Hard,False,1993,2026-08-22
1993-327,Toulouse,A,32.0,Hard,False,1993,2026-08-22
1993-328,Basel,A,32.0,Hard,False,1993,2026-08-22
1993-329,Tokyo Outdoor,A,56.0,Hard,False,1993,2026-08-22
1993-330,Tel Aviv,A,32.0,Hard,False,1993,2026-08-22
1993-336,Hong Kong,A,32.0,Hard,False,1993,2026-08-22
1993-337,Vienna,A,32.0,Carpet,True,1993,2026-08-22
1993-338,Sydney Outdoor,A,32.0,Hard,False,1993,2026-08-22
1993-339,Adelaide,A,32.0,Hard,False,1993,2026-08-22
1993-348,Bolzano,A,32.0,Carpet,True,1993,2026-08-22
1993-352,Paris Masters,M,48.0,Carpet,True,1993,2026-08-22
1993-357,Stuttgart Indoor,A,32.0,Carpet,True,1993,2026-08-22
1993-360,Casablanca,A,32.0,Clay,False,1993,2026-08-22
1993-367,Athens,A,32.0,Clay,False,1993,2026-08-22
1993-375,Lyon,A,32.0,Carpet,True,1993,2026-08-22
1993-379,Prague,A,32.0,Clay,False,1993,2026-08-22
1993-401,Philadelphia,A,32.0,Carpet,True,1993,2026-08-22
1993-402,Memphis,A,64.0,Hard,False,1993,2026-08-22
1993-403,Miami Masters,M,96.0,Hard,False,1993,2026-08-22
1993-404,Indian Wells Masters,M,56.0,Hard,False,1993,2026-08-22
1993-407,Rotterdam,A,32.0,Carpet,True,1993,2026-08-22
1993-408,Milan,A,32.0,Carpet,True,1993,2026-08-22
1993-409,Atlanta,A,32.0,Clay,False,1993,2026-08-22
1993-410,Monte Carlo Masters,M,56.0,Clay,False,1993,2026-08-22
1993-414,Hamburg Masters,M,56.0,Clay,False,1993,2026-08-22
1993-416,Rome Masters,M,64.0,Clay,False,1993,2026-08-22
1993-418,Washington,A,56.0,Hard,False,1993,2026-08-22
1993-419,Indianapolis,A,56.0,Hard,False,1993,2026-08-22
1993-420,New Haven,A,56.0,Hard,False,1993,2026-08-22
1993-421,Canada Masters,M,56.0,Hard,False,1993,2026-08-22
1993-422,Cincinnati Masters,M,56.0,Hard,False,1993,2026-08-22
1993-423,Los Angeles,A,32.0,Hard,False,1993,2026-08-22
1993-424,San Francisco,A,32.0,Hard,False,1993,2026-08-22
1993-425,Barcelona,A,56.0,Clay,False,1993,2026-08-22
1993-426,Durban,A,32.0,Hard,False,1993,2026-08-22
1993-427,Sydney Indoor,A,32.0,Hard,True,1993,2026-08-22
1993-428,Tokyo Indoor,A,48.0,Carpet,True,1993,2026-08-22
1993-429,Stockholm Masters,M,48.0,Carpet,True,1993,2026-08-22
1993-430,Antwerp,A,32.0,Carpet,True,1993,2026-08-22
1993-433,Scottsdale,A,32.0,Hard,False,1993,2026-08-22
1993-434,Seoul,A,32.0,Hard,False,1993,2026-08-22
1993-436,Charlotte,A,32.0,Clay,False,1993,2026-08-22
1993-438,Moscow,A,32.0,Carpet,True,1993,2026-08-22
1993-439,Umag,A,32.0,Clay,False,1993,2026-08-22
1993-440,Rosmalen,A,32.0,Grass,False,1993,2026-08-22
1993-441,Long Island,A,32.0,Hard,False,1993,2026-08-22
1993-450,Kuala Lumpur-1,A,32.0,Hard,False,1993,2026-08-22
1993-451,Doha,A,32.0,Hard,False,1993,2026-08-22
1993-468,Estoril,A,32.0,Clay,False,1993,2026-08-22
1993-475,San Marino,A,32.0,Clay,False,1993,2026-08-22
1993-481,Copenhagen,A,32.0,Carpet,True,1993,2026-08-22
1993-494,Jakarta,A,32.0,Hard,False,1993,2026-08-22
1993-495,Dubai,A,32.0,Hard,False,1993,2026-08-22
1993-496,Marseille,A,32.0,Carpet,True,1993,2026-08-22
1993-497,Zaragoza,A,32.0,Carpet,True,1993,2026-08-22
1993-498,Osaka,A,32.0,Hard,False,1993,2026-08-22
1993-499,Coral Springs,A,32.0,Clay,False,1993,2026-08-22
1993-500,Halle,A,32.0,Grass,False,1993,2026-08-22
1993-505,Santiago,A,32.0,Clay,False,1993,2026-08-22
1993-506,Buenos Aires,A,32.0,Clay,False,1993,2026-08-22
1993-520,Roland Garros,G,128.0,Clay,False,1993,2026-08-22
1993-540,Wimbledon,G,128.0,Grass,False,1993,2026-08-22
1993-560,US Open,G,128.0,Hard,False,1993,2026-08-22
1993-580,Australian Open,G,128.0,Hard,False,1993,2026-08-22
1993-604,Grand Slam Cup,A,16.0,Carpet,True,1993,2026-08-22
1993-605,Tour Finals,F,8.0,Carpet,True,1993,2026-08-22
1993-717,Tampa,A,32.0,Clay,False,1993,2026-08-22
1993-741,Manchester,A,32.0,Grass,False,1993,2026-08-22
1993-747,Beijing,A,32.0,Carpet,True,1993,2026-08-22
1993-773,Bucharest,A,32.0,Clay,False,1993,2026-08-22
1993-807,Mexico City,A,32.0,Clay,False,1993,2026-08-22
1994-224,Schenectady,A,32.0,Hard,False,1994,2026-08-22
1994-301,Auckland,A,32.0,Hard,False,1994,2026-08-22
1994-305,Nice,A,32.0,Clay,False,1994,2026-08-22
1994-306,St. Poelten,A,32.0,Clay,False,1994,2026-08-22
1994-308,Munich,A,32.0,Clay,False,1994,2026-08-22
1994-309,Madrid,A,32.0,Clay,False,1994,2026-08-22
1994-310,Florence,A,32.0,Clay,False,1994,2026-08-22
1994-311,Queen's Club,A,56.0,Grass,False,1994,2026-08-22
1994-312,Bologna,A,32.0,Clay,False,1994,2026-08-22
1994-314,Gstaad,A,32.0,Clay,False,1994,2026-08-22
1994-315,Newport,A,32.0,Grass,False,1994,2026-08-22
1994-316,Bastad,A,32.0,Clay,False,1994,2026-08-22
1994-317,Hilversum,A,32.0,Clay,False,1994,2026-08-22
1994-319,Kitzbuhel,A,48.0,Clay,False,1994,2026-08-22
1994-321,Stuttgart Outdoor,A,48.0,Clay,False,1994,2026-08-22
1994-323,Bordeaux,A,32.0,Hard,False,1994,2026-08-22
1994-325,Palermo,A,32.0,Clay,False,1994,2026-08-22
1994-326,Kuala Lumpur,A,32.0,Carpet,True,1994,2026-08-22
1994-327,Toulouse,A,32.0,Hard,False,1994,2026-08-22
1994-328,Basel,A,32.0,Hard,False,1994,2026-08-22
1994-329,Tokyo Outdoor,A,56.0,Hard,False,1994,2026-08-22
1994-330,Tel Aviv,A,32.0,Hard,False,1994,2026-08-22
1994-336,Hong Kong,A,32.0,Hard,False,1994,2026-08-22
1994-337,Vienna,A,32.0,Carpet,True,1994,2026-08-22
1994-338,Sydney Outdoor,A,32.0,Hard,False,1994,2026-08-22
1994-339,Adelaide,A,32.0,Hard,False,1994,2026-08-22
1994-348,Ostrava,A,32.0,Carpet,True,1994,2026-08-22
1994-352,Paris Masters,M,48.0,Carpet,True,1994,2026-08-22
1994-357,Stuttgart Indoor,A,32.0,Carpet,True,1994,2026-08-22
1994-359,Bogota,A,32.0,Clay,False,1994,2026-08-22
1994-360,Casablanca,A,32.0,Clay,False,1994,2026-08-22
1994-367,Athens,A,32.0,Clay,False,1994,2026-08-22
1994-375,Lyon,A,32.0,Carpet,True,1994,2026-08-22
1994-379,Prague,A,32.0,Clay,False,1994,2026-08-22
1994-401,Philadelphia,A,32.0,Carpet,True,1994,2026-08-22
1994-402,Memphis,A,48.0,Hard,False,1994,2026-08-22
1994-403,Miami Masters,M,96.0,Hard,False,1994,2026-08-22
1994-404,Indian Wells Masters,M,56.0,Hard,False,1994,2026-08-22
1994-407,Rotterdam,A,32.0,Carpet,True,1994,2026-08-22
1994-408,Milan,A,32.0,Carpet,True,1994,2026-08-22
1994-409,Atlanta,A,32.0,Clay,False,1994,2026-08-22
1994-410,Monte Carlo Masters,M,64.0,Clay,False,1994,2026-08-22
1994-414,Hamburg Masters,M,56.0,Clay,False,1994,2026-08-22
1994-416,Rome Masters,M,64.0,Clay,False,1994,2026-08-22
1994-418,Washington,A,56.0,Hard,False,1994,2026-08-22
1994-419,Indianapolis,A,56.0,Hard,False,1994,2026-08-22
1994-420,New Haven,A,56.0,Hard,False,1994,2026-08-22
1994-421,Canada Masters,M,56.0,Hard,False,1994,2026-08-22
1994-422,Cincinnati Masters,M,56.0,Hard,False,1994,2026-08-22
1994-423,Los Angeles,A,32.0,Hard,False,1994,2026-08-22
1994-424,San Jose,A,32.0,Hard,False,1994,2026-08-22
1994-425,Barcelona,A,56.0,Clay,False,1994,2026-08-22
1994-426,Sun City,A,32.0,Hard,False,1994,2026-08-22
1994-427,Sydney Indoor,A,32.0,Hard,True,1994,2026-08-22
1994-428,Tokyo Indoor,A,48.0,Carpet,True,1994,2026-08-22
1994-429,Stockholm Masters,M,48.0,Carpet,True,1994,2026-08-22
1994-430,Antwerp,A,32.0,Carpet,True,1994,2026-08-22
1994-433,Scottsdale,A,32.0,Hard,False,1994,2026-08-22
1994-434,Seoul,A,32.0,Hard,False,1994,2026-08-22
1994-436,Birmingham,A,32.0,Clay,False,1994,2026-08-22
1994-438,Moscow,A,32.0,Carpet,True,1994,2026-08-22
1994-439,Umag,A,32.0,Clay,False,1994,2026-08-22
1994-440,Rosmalen,A,32.0,Grass,False,1994,2026-08-22
1994-441,Long Island,A,32.0,Hard,False,1994,2026-08-22
1994-451,Doha,A,32.0,Hard,False,1994,2026-08-22
1994-468,Estoril,A,32.0,Clay,False,1994,2026-08-22
1994-475,San Marino,A,32.0,Clay,False,1994,2026-08-22
1994-481,Copenhagen,A,32.0,Carpet,True,1994,2026-08-22
1994-494,Jakarta,A,32.0,Hard,False,1994,2026-08-22
1994-495,Dubai,A,32.0,Hard,False,1994,2026-08-22
1994-496,Marseille,A,32.0,Carpet,True,1994,2026-08-22
1994-497,Zaragoza,A,32.0,Carpet,True,1994,2026-08-22
1994-498,Osaka,A,32.0,Hard,False,1994,2026-08-22
1994-499,Coral Springs,A,32.0,Clay,False,1994,2026-08-22
1994-500,Halle,A,32.0,Grass,False,1994,2026-08-22
1994-505,Santiago,A,32.0,Clay,False,1994,2026-08-22
1994-506,Buenos Aires,A,32.0,Clay,False,1994,2026-08-22
1994-517,Oahu,A,32.0,Hard,False,1994,2026-08-22
1994-520,Roland Garros,G,128.0,Clay,False,1994,2026-08-22
1994-540,Wimbledon,G,128.0,Grass,False,1994,2026-08-22
1994-544,Montevideo,A,32.0,Clay,False,1994,2026-08-22
1994-560,US Open,G,128.0,Hard,False,1994,2026-08-22
1994-580,Australian Open,G,128.0,Hard,False,1994,2026-08-22
1994-604,Grand Slam Cup,A,16.0,Carpet,True,1994,2026-08-22
1994-605,Tour Finals,F,8.0,Carpet,True,1994,2026-08-22
1994-717,Pinehurst,A,32.0,Clay,False,1994,2026-08-22
1994-741,Manchester,A,32.0,Grass,False,1994,2026-08-22
1994-747,Beijing,A,32.0,Carpet,True,1994,2026-08-22
1994-773,Bucharest,A,32.0,Clay,False,1994,2026-08-22
1994-807,Mexico City,A,32.0,Clay,False,1994,2026-08-22
1995-301,Auckland,A,32.0,Hard,False,1995,2026-08-22
1995-305,Nice,A,32.0,Clay,False,1995,2026-08-22
1995-306,St. Poelten,A,32.0,Clay,False,1995,2026-08-22
1995-308,Munich,A,32.0,Clay,False,1995,2026-08-22
1995-310,Oporto,A,32.0,Clay,False,1995,2026-08-22
1995-311,Queen's Club,A,56.0,Grass,False,1995,2026-08-22
1995-312,Bologna,A,32.0,Clay,False,1995,2026-08-22
1995-314,Gstaad,A,32.0,Clay,False,1995,2026-08-22
1995-315,Newport,A,32.0,Grass,False,1995,2026-08-22
1995-316,Bastad,A,32.0,Clay,False,1995,2026-08-22
1995-317,Amsterdam,A,32.0,Clay,False,1995,2026-08-22
1995-319,Kitzbuhel,A,48.0,Clay,False,1995,2026-08-22
1995-321,Stuttgart Outdoor,A,48.0,Clay,False,1995,2026-08-22
1995-323,Bordeaux,A,32.0,Hard,False,1995,2026-08-22
1995-325,Palermo,A,32.0,Clay,False,1995,2026-08-22
1995-326,Kuala Lumpur,A,32.0,Carpet,True,1995,2026-08-22
1995-327,Toulouse,A,32.0,Hard,False,1995,2026-08-22
1995-328,Basel,A,32.0,Hard,False,1995,2026-08-22
1995-329,Tokyo Outdoor,A,56.0,Hard,False,1995,2026-08-22
1995-330,Tel Aviv,A,32.0,Hard,False,1995,2026-08-22
1995-336,Hong Kong,A,32.0,Hard,False,1995,2026-08-22
1995-337,Vienna,A,32.0,Carpet,True,1995,2026-08-22
1995-338,Sydney Outdoor,A,32.0,Hard,False,1995,2026-08-22
1995-339,Adelaide,A,32.0,Hard,False,1995,2026-08-22
1995-348,Ostrava,A,32.0,Carpet,True,1995,2026-08-22
1995-352,Paris Masters,M,48.0,Carpet,True,1995,2026-08-22
1995-357,Stuttgart Indoor,A,32.0,Carpet,True,1995,2026-08-22
1995-359,Bogota,A,32.0,Clay,False,1995,2026-08-22
1995-360,Casablanca,A,32.0,Clay,False,1995,2026-08-22
1995-375,Lyon,A,32.0,Carpet,True,1995,2026-08-22
1995-379,Prague,A,32.0,Clay,False,1995,2026-08-22
1995-401,Philadelphia,A,32.0,Carpet,True,1995,2026-08-22
1995-402,Memphis,A,48.0,Hard,False,1995,2026-08-22
1995-403,Miami Masters,M,96.0,Hard,False,1995,2026-08-22
1995-404,Indian Wells Masters,M,56.0,Hard,False,1995,2026-08-22
1995-407,Rotterdam,A,32.0,Carpet,True,1995,2026-08-22
1995-408,Milan,A,32.0,Carpet,True,1995,2026-08-22
1995-409,Atlanta,A,32.0,Clay,False,1995,2026-08-22
1995-410,Monte Carlo Masters,M,56.0,Clay,False,1995,2026-08-22
1995-414,Hamburg Masters,M,56.0,Clay,False,1995,2026-08-22
1995-416,Rome Masters,M,64.0,Clay,False,1995,2026-08-22
1995-418,Washington,A,56.0,Hard,False,1995,2026-08-22
1995-419,Indianapolis,A,56.0,Hard,False,1995,2026-08-22
1995-420,New Haven,A,56.0,Hard,False,1995,2026-08-22
1995-421,Canada Masters,M,56.0,Hard,False,1995,2026-08-22
1995-422,Cincinnati Masters,M,56.0,Hard,False,1995,2026-08-22
1995-423,Los Angeles,A,32.0,Hard,False,1995,2026-08-22
1995-424,San Jose,A,32.0,Hard,False,1995,2026-08-22
1995-425,Barcelona,A,56.0,Clay,False,1995,2026-08-22
1995-426,Johannesburg,A,32.0,Hard,False,1995,2026-08-22
1995-428,Tokyo Indoor,A,48.0,Carpet,True,1995,2026-08-22
1995-429,Stockholm,A,32.0,Hard,False,1995,2026-08-22
1995-430,Essen Masters,M,48.0,Carpet,True,1995,2026-08-22
1995-433,Scottsdale,A,32.0,Hard,False,1995,2026-08-22
1995-434,Seoul,A,32.0,Hard,False,1995,2026-08-22
1995-436,Bermuda,A,32.0,Clay,False,1995,2026-08-22
1995-438,Moscow,A,32.0,Carpet,True,1995,2026-08-22
1995-439,Umag,A,32.0,Clay,False,1995,2026-08-22
1995-440,Rosmalen,A,32.0,Grass,False,1995,2026-08-22
1995-441,Long Island,A,32.0,Hard,False,1995,2026-08-22
1995-451,Doha,A,32.0,Hard,False,1995,2026-08-22
1995-468,Estoril,A,32.0,Clay,False,1995,2026-08-22
1995-475,San Marino,A,32.0,Clay,False,1995,2026-08-22
1995-481,Copenhagen,A,32.0,Carpet,True,1995,2026-08-22
1995-494,Jakarta,A,32.0,Hard,False,1995,2026-08-22
1995-495,Dubai,A,32.0,Hard,False,1995,2026-08-22
1995-496,Marseille,A,32.0,Carpet,True,1995,2026-08-22
1995-499,Coral Springs,A,32.0,Clay,False,1995,2026-08-22
